_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
8469,Сетевое оборудование|Коммутаторы до 1000Mbps|Evidence Cross - 24/FC,Evidence,Evidence Cross - 24/FC,Evidence Cross - 24/FC,Evidence Cross - 24/FC,"Сетевое оборудование,Коммутаторы до 1000Mbps,Evidence Cross - 24/FC,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы до 1000Mbps,Evidence Cross - 24/FC,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Evidence Cross - 24/FC - управляемый 24-портовый коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля. 8 портов из 24 являются ","Evidence Cross - 24/FC - управляемый 24-портовый коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля. 8 портов из 24 являются комбинированными.",66834,catalog/img/8469.jpg
8470,Сетевое оборудование|Коммутаторы POE|Evidence Cross - 24/PoE,Evidence,Evidence Cross - 24/PoE,Evidence Cross - 24/PoE,Evidence Cross - 24/PoE,"Сетевое оборудование,Коммутаторы POE,Evidence Cross - 24/PoE,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Evidence Cross - 24/PoE,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Evidence Cross - 24/PoE - управляемый 24-портовый PoE коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.2 комбинированных по","Evidence Cross - 24/PoE - управляемый 24-портовый PoE коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.2 комбинированных порта -1000Base-T/SFP slot.",0,catalog/img/8470.jpg
8471,Сетевое оборудование|Коммутаторы до 100Mbps|Evidence Cross - 24,Evidence,Evidence Cross - 24,Evidence Cross - 24,Evidence Cross - 24,"Сетевое оборудование,Коммутаторы до 100Mbps,Evidence Cross - 24,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы до 100Mbps,Evidence Cross - 24,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Evidence Cross - 24 - управляемый 24-портовый коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Имеет 2 комбинированных порт","Evidence Cross - 24 - управляемый 24-портовый коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Имеет 2 комбинированных порта -1000Base-T/SFP slot.",24379,catalog/img/8471.jpg
8472,Сетевое оборудование|Коммутаторы POE|Evidence Cross - 8/PoE,Evidence,Evidence Cross - 8/PoE,Evidence Cross - 8/PoE,Evidence Cross - 8/PoE,"Сетевое оборудование,Коммутаторы POE,Evidence Cross - 8/PoE,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Evidence Cross - 8/PoE,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Evidence Cross - 8/PoE - управляемый 8-портовый PoE коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Имеет 2 комбинированны","Evidence Cross - 8/PoE - управляемый 8-портовый PoE коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Имеет 2 комбинированных порта -1000Base-T/SFP slot.",0,catalog/img/8472.jpg
8473,Сетевое оборудование|Коммутаторы до 100Mbps|Evidence Cross - 8/SP,Evidence,Evidence Cross - 8/SP,Evidence Cross - 8/SP,Evidence Cross - 8/SP,"Сетевое оборудование,Коммутаторы до 100Mbps,Evidence Cross - 8/SP,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы до 100Mbps,Evidence Cross - 8/SP,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Evidence Cross - 8/SP - компактный управляемый 8-портовый коммутатор с расширенным диапазоном рабочих температур, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Им","Evidence Cross - 8/SP - компактный управляемый 8-портовый коммутатор с расширенным диапазоном рабочих температур, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Имеет 2 комбинированных порта -1000Base-T/SFP slot.",45819,catalog/img/8473.jpg
8474,Сетевое оборудование|Коммутаторы до 100Mbps|Evidence Cross - 8,Evidence,Evidence Cross - 8,Evidence Cross - 8,Evidence Cross - 8,"Сетевое оборудование,Коммутаторы до 100Mbps,Evidence Cross - 8,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы до 100Mbps,Evidence Cross - 8,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Evidence Cross - 8 - управляемый 8-портовый коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Имеет 2 комбинированных порта ","Evidence Cross - 8 - управляемый 8-портовый коммутатор для IP-систем видеонаблюдения, позволяющий использовать гигабитный канал по витой паре или создавать оптический гигабитный канал с применением дополнительного SFP модуля.Имеет 2 комбинированных порта -1000Base-T/SFP slot.",0,catalog/img/8474.jpg
8477,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),Evidence,Evidence Workstation 160,Evidence Workstation 160,Evidence Workstation 160,"Системы видеонаблюдения,IP-видеонаблюдение,Evidence Workstation 160,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Evidence Workstation 160,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8477.jpg
8478,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),Evidence,Evidence Workstation 320,Evidence Workstation 320,Evidence Workstation 320,"Системы видеонаблюдения,IP-видеонаблюдение,Evidence Workstation 320,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Evidence Workstation 320,Evidence,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8478.jpg
8488,Системы охранно-пожарной сигнализации|Извещатели охранные для помещений|Извещатели вибрационные и емкостные,Optex,Optex VIBRO (WH/BR),Optex VIBRO (WH/BR),Optex VIBRO (WH/BR),"Системы охранно-пожарной сигнализации,Извещатели охранные для помещений,Optex VIBRO (WH/BR),Optex,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы охранно-пожарной сигнализации,Извещатели охранные для помещений,Optex VIBRO (WH/BR),Optex,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Optex VIBRO (WH/BR) - интеллектуальный вибрационный микропроцессорный извещатель, способный к обучению, чувствительность и количество импульсов запоминаются в режиме “обучения”.","Optex VIBRO (WH/BR) - интеллектуальный вибрационный микропроцессорный извещатель, способный к обучению, чувствительность и количество импульсов запоминаются в режиме “обучения”.",2158,catalog/img/8488.jpg
8489,Системы охранно-пожарной сигнализации|Извещатели охранные для помещений|Извещатели оптико-электронные активные,Optex,Optex AX-100S,Optex AX-100S,Optex AX-100S,"Системы охранно-пожарной сигнализации,Извещатели охранные для помещений,Optex AX-100S,Optex,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы охранно-пожарной сигнализации,Извещатели охранные для помещений,Optex AX-100S,Optex,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Optex AX-100S - извещатель охранный линейный (в помещении до 30м) оптико-электронный активный, двойная модуляция, импульсный характер луча, мультифокусная оптика, однолучевой, -20°С +50°С. Предназначен для установки на поверхность стены.","Optex AX-100S - извещатель охранный линейный (в помещении до 30м) оптико-электронный активный, двойная модуляция, импульсный характер луча, мультифокусная оптика, однолучевой, -20°С +50°С. Предназначен для установки на поверхность стены.",0,catalog/img/8489.jpg
8490,Системы охранно-пожарной сигнализации|Извещатели охранные для помещений|Извещатели оптико-электронные активные,Optex,Optex AX-100SR,Optex AX-100SR,Optex AX-100SR,"Системы охранно-пожарной сигнализации,Извещатели охранные для помещений,Optex AX-100SR,Optex,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы охранно-пожарной сигнализации,Извещатели охранные для помещений,Optex AX-100SR,Optex,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Optex AX-100S,АНАЛОГ ВЗАМЕН: Optex AX-100S,0,catalog/img/8490.jpg
8491,Системы видеонаблюдения|Видеонаблюдение|Видеосерверы на базе плат видеоввода,Domination,Domination D7-16 PRO,Domination D7-16 PRO,Domination D7-16 PRO,"Системы видеонаблюдения,Видеонаблюдение,Domination D7-16 PRO,Domination,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Domination D7-16 PRO,Domination,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8491.jpg
8516,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB BBB-25F,CNB BBB-25F,CNB BBB-25F,"Системы видеонаблюдения,Видеонаблюдение,CNB BBB-25F,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB BBB-25F,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: CNB BBB-21F,АНАЛОГ ВЗАМЕН: CNB BBB-21F,0,catalog/img/8516.jpg
8517,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-BBB-21F,CNB-BBB-21F,CNB-BBB-21F,"Системы видеонаблюдения,Видеонаблюдение,CNB-BBB-21F,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-BBB-21F,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB-BBB-21F - новая видеокамера из серии ""Blue-i"", корпусная цветного изображения без объектива, 1/3"" High Senstivity CCD, 580 ТВл, 0.0002 лк, цифровое управление электронным затвором, увеличение чувствительности 2x~128x (DSS), автоматическая регулировка ","CNB-BBB-21F - новая видеокамера из серии ""Blue-i"", корпусная цветного изображения без объектива, 1/3"" High Senstivity CCD, 580 ТВл, 0.0002 лк, цифровое управление электронным затвором, увеличение чувствительности 2x~128x (DSS), автоматическая регулировка усиления (AGC), автоматический баланс белого (AWB), подавления шума (3-DNR), компенсация задней засветки (SBLC), приватное маскирование, детектор движения, экранное меню. Отличное решение для профессионального круглосуточного видеонаблюдения. Автоматическая диафрагма компенсирует изменения освещённости, что позволяет использовать видеокамеру как в помещениях с непостоянным уровнем  освещённости (например, ночные клубы, театры), так и на улице. Модель выполнена  на современном чипсете Blue-i, отличается возможностью дистанционного управления по интерфейсу RS-485 и 6.13x цифровым зумом.",3627,catalog/img/8517.jpg
8518,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-BBB-21,CNB-BBB-21,CNB-BBB-21,"Системы видеонаблюдения,Видеонаблюдение,CNB-BBB-21,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-BBB-21,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB-BBB-21 - новая видеокамера из серии ""Blue-i"", корпусная цветного изображения без объектива, 1/3"" High Senstivity CCD, 580 ТВл, 0.005 лк, цифровое управление электронным затвором, увеличение чувствительности 2x~128x (DSS), автоматическая регулировка ус","CNB-BBB-21 - новая видеокамера из серии ""Blue-i"", корпусная цветного изображения без объектива, 1/3"" High Senstivity CCD, 580 ТВл, 0.005 лк, цифровое управление электронным затвором, увеличение чувствительности 2x~128x (DSS), автоматическая регулировка усиления (AGC), автоматический баланс белого (AWB), подавления шума (3-DNR), компенсация задней засветки (SBLC), приватное маскирование, детектор движения, экранное меню.",2455,catalog/img/8518.jpg
8519,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-DBB-31VF,CNB-DBB-31VF,CNB-DBB-31VF,"Системы видеонаблюдения,Видеонаблюдение,CNB-DBB-31VF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-DBB-31VF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB DBB-31VF - новая видеокамера из сери ""Blue-i"", купольная цветного изображения с варифокальным объективом , настройкой в 3-х координатах, автоматической регулировкой усиления (AGC), автоматическим балансом белого (AWB), подавлением шума (3-DNR), компен","CNB DBB-31VF - новая видеокамера из сери ""Blue-i"", купольная цветного изображения с варифокальным объективом , настройкой в 3-х координатах, автоматической регулировкой усиления (AGC), автоматическим балансом белого (AWB), подавлением шума (3-DNR), компенсацией задней засветки (SBLC), приватным маскированием, детектором движения, увиличением чувствительности , функцией Eclipse (Затмение ярких объектов). Цветные видеокамеры CNB DBB-31VF благодаря высоким техническим характеристикам, высокой функциональности, надежности и привлекательному дизайну получили широкое распространение в различных сферах. Видеокамеры CNB с новым чипсетом DSP Blue-i, производства CNB Technology Inc. обладают широкими техническими и сервисными возможностями, что позволяет использовать их на сложных объектах.",0,catalog/img/8519.jpg
8520,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-VBB-35VF,CNB-VBB-35VF,CNB-VBB-35VF,"Системы видеонаблюдения,Видеонаблюдение,CNB-VBB-35VF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-VBB-35VF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB-VBB-35VF - новая видеокамера из серии ""Blue-i"", купольная цветного изображения с варифокальным объективом, настройкой в 3-х координатах, автоматической регулировкой усиления (AGC), автоматическим балансом белого (AWB), подавлением шума (3-DNR), компен","CNB-VBB-35VF - новая видеокамера из серии ""Blue-i"", купольная цветного изображения с варифокальным объективом, настройкой в 3-х координатах, автоматической регулировкой усиления (AGC), автоматическим балансом белого (AWB), подавлением шума (3-DNR), компенсацией задней засветки (SBLC), приватным маскированием, детектором движения, увиличением чувствительности , 6.13x цифровым Zoom, функцией Eclipse (Затмение ярких объектов). Цветные видеокамеры CNB-VBB-35VF благодаря высоким техническим характеристикам, высокой функциональности, надежности и привлекательному дизайну получили широкое распространение в различных сферах. Видеокамеры CNB с новым чипсетом DSP Blue-i, производства CNB Technology Inc. обладают широкими техническими и сервисными возможностями, что позволяет использовать их на сложных объектах.",0,catalog/img/8520.jpg
8525,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-DBM-21S,CNB-DBM-21S,CNB-DBM-21S,"Системы видеонаблюдения,Видеонаблюдение,CNB-DBM-21S,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-DBM-21S,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB-DBM-21S - цветная купольная видеокамера  компании «CNB Technology» пользуется популярностью среди недорогих, но качественных видеокамер. ПЗС-матрица SONY Super HAD CCD обеспечивает качественное изображение разрешением до 600 ТВЛ устойчивое к внешним ш","CNB-DBM-21S - цветная купольная видеокамера  компании «CNB Technology» пользуется популярностью среди недорогих, но качественных видеокамер. ПЗС-матрица SONY Super HAD CCD обеспечивает качественное изображение разрешением до 600 ТВЛ устойчивое к внешним шумам. Область применения видеокамеры  довольно обширна: театры, ночные клубы, кинотеатры и помещения организаций, предлагающих проведение досуга и отдыха. Проведение мероприятий, требующих отсутствие или сниженную освещенность, будет всегда под контролем служб, отвечающих за безопасность, не создавая при этом каких-либо неудобств посетителям или клиентам. Электропитание от источника постоянного тока напряжением 12В позволяет использовать ее в помещениях с повышенными требованиями пожарной безопасности. Изображение высокого качества достигается встроенными в CNB-DBM-21S функциями цифровой системы шумоподавления SDNR (Low, Middle, High, Off), автоматической компенсации задней засветки (SBLC), автоматической регулировки усиления (AGC), автоматического баланса белого(AWB). Настройка этих параметры работы осуществляется с помощью встроенного функционального меню (OSD).",2268,catalog/img/8525.jpg
8526,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-DBM-21VD,CNB-DBM-21VD,CNB-DBM-21VD,"Системы видеонаблюдения,Видеонаблюдение,CNB-DBM-21VD,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-DBM-21VD,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8526.jpg
8527,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-DBM-21VF,CNB-DBM-21VF,CNB-DBM-21VF,"Системы видеонаблюдения,Видеонаблюдение,CNB-DBM-21VF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-DBM-21VF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB-DBM-21VF - цветная видеокамера построена на высокочувствительной (0,1 лк цветн. и 0,01 лк черн/бел) матрице SONY размером 1/3 дюйма, технология Super HAD CCD. Она примечательна тем, что вокруг каждого фотосенсора матрицы формируется микролинза, собира","CNB-DBM-21VF - цветная видеокамера построена на высокочувствительной (0,1 лк цветн. и 0,01 лк черн/бел) матрице SONY размером 1/3 дюйма, технология Super HAD CCD. Она примечательна тем, что вокруг каждого фотосенсора матрицы формируется микролинза, собирающая свет с пустых зон между пикселями. Таким образом, фотосенсоры получают больше света, и чувствительность повышается. Видеокамера  имеет высокое разрешение 600 твл (цвет) и 650 твл (черн/бел), позволяющее четко видеть контуры и мелкие детали объектов. Известный чипсет Monalisa имеет ряд функций, способствующих получению четкого изображения в плохих условиях наблюдения. Ниже перечисляются некоторые из них. Детектор движения  с 15 уровнями чувствительности и 4 зонами автоматически выведет на монитор подозрительные области изображения. Суперкомпенсация задней засветки (SBLC) делает ярче темные участки изображения, окружающие объект, формируя естественную картину. Встроенная в чипсет CNB-DBM-21VF (2,8-10,5) система шумоподавления (DNR) очень эффективно обеспечивает четкость изображения - отсутствуют раздражающие радужные точки. CNB-DBM-21VF (2,8-10,5) позволяет при необходимости обозначить до 4 приватных зон, которые становятся недоступны для наблюдения. Автоматический баланс белого (AWB) сформирует изображение без искажений цвета при смене источника освещения.",0,catalog/img/8527.jpg
8528,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-DFL-11S,CNB-DFL-11S,CNB-DFL-11S,"Системы видеонаблюдения,Видеонаблюдение,CNB-DFL-11S,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-DFL-11S,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8528.jpg
8529,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-DFL-21S,CNB-DFL-21S,CNB-DFL-21S,"Системы видеонаблюдения,Видеонаблюдение,CNB-DFL-21S,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-DFL-21S,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/8529.jpg
8530,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-D2310P,CNB-D2310P,CNB-D2310P,"Системы видеонаблюдения,Видеонаблюдение,CNB-D2310P,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-D2310P,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB CNB-D2310P - видеокамера купольная цветного изображения, 1/3"" SONY Super HAD CCD, 550 TВЛ, 0.3 лк, f=3.8 мм, DC 12B, AWB, AGC, BLC, пластик - серый IVORY, Ø ~ 100 мм, 3-AXIS.","CNB CNB-D2310P - видеокамера купольная цветного изображения, 1/3"" SONY Super HAD CCD, 550 TВЛ, 0.3 лк, f=3.8 мм, DC 12B, AWB, AGC, BLC, пластик - серый IVORY, Ø ~ 100 мм, 3-AXIS.",0,catalog/img/8530.jpg
8531,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-D2310PVF,CNB-D2310PVF,CNB-D2310PVF,"Системы видеонаблюдения,Видеонаблюдение,CNB-D2310PVF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-D2310PVF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Цветная камера CNB CNB-D2310PVF корейской компании «CNB Technology» выполнена в пластиковом корпусе серого цвета купольной формы и оснащена ПЗС-матрицей 1/3'' SONY Super HAD CCD и вариофокальным асферическим объективом с автоматической регулировкой диафра,"Цветная камера CNB CNB-D2310PVF корейской компании «CNB Technology» выполнена в пластиковом корпусе серого цвета купольной формы и оснащена ПЗС-матрицей 1/3'' SONY Super HAD CCD и вариофокальным асферическим объективом с автоматической регулировкой диафрагмы АРД DC IRIS и с ИК-коррекцией. Функция TDN ICR, переключающая камеру днем в цветное изображение, а ночью и в условиях плохой видимости в черно-белый режим, что позволяет обеспечивать круглосуточное получение картинки достойного качества.Внушительные технические характеристики в сочетании с низкой стоимостью позволяет использовать CNB CNB-D2310PVF в системах охранного наблюдения помещений престижных офисов, банков, складских помещений и на других объектах различного назначения.",0,catalog/img/8531.jpg
8532,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-D2760P,CNB-D2760P,CNB-D2760P,"Системы видеонаблюдения,Видеонаблюдение,CNB-D2760P,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-D2760P,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",CNB CNB-D2760P - камера видеонаблюдения купольная 1/3 Sony Super HAD CCD 530 ТВЛ 0.3 лк f=3.8 мм DC12В AWB AGC BLC встроенная функция масксирования (PRIVACY ZONE) экранное меню (OSD) фуннкция зеркального отображения (MIRROR FUNCTION) пластик - серый IVORY,"CNB CNB-D2760P - камера видеонаблюдения купольная 1/3 Sony Super HAD CCD 530 ТВЛ 0.3 лк f=3.8 мм DC12В AWB AGC BLC встроенная функция масксирования (PRIVACY ZONE) экранное меню (OSD) фуннкция зеркального отображения (MIRROR FUNCTION) пластик - серый IVORY, Ø ~ 100 мм 3-AXIS.",0,catalog/img/8532.jpg
8533,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-D2760PVD,CNB-D2760PVD,CNB-D2760PVD,"Системы видеонаблюдения,Видеонаблюдение,CNB-D2760PVD,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-D2760PVD,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: CNB CNB-DBM-21VD,АНАЛОГ ВЗАМЕН: CNB CNB-DBM-21VD,0,catalog/img/8533.jpg
8534,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-D2760PVF,CNB-D2760PVF,CNB-D2760PVF,"Системы видеонаблюдения,Видеонаблюдение,CNB-D2760PVF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-D2760PVF,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB CNB-D2760PVF — современная камера внешнего видеомониторинга, предлагающая своему пользователю эффективное решение множества задач по охране и наблюдению за территорией. Она прекрасно зарекомендовала себя на рынке, благодаря высокому качеству и надежно","CNB CNB-D2760PVF — современная камера внешнего видеомониторинга, предлагающая своему пользователю эффективное решение множества задач по охране и наблюдению за территорией. Она прекрасно зарекомендовала себя на рынке, благодаря высокому качеству и надежности. Великолепно зарекомендовавшая себя 1/3"" матрица SONY Super HAD CCD позволяет обеспечить высокую разрешающую способность и чувствительность. Большую роль в обеспечении качественного мониторинга играет варифокальный объектив с ИК-коррекцией и настраиваемым фокусным расстоянием. В стороне не остались и современные технологии, в числе которых AWB (автоматический баланс белого), AGC (автоматическая регулировка усиления), BLC (компенсация встречной засветки). Данные функции позволяют вести качественный мониторинг объекта в условиях недостаточной освещенности и при направленном освещении. ",0,catalog/img/8534.jpg
8535,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-D1760P,CNB-D1760P,CNB-D1760P,"Системы видеонаблюдения,Видеонаблюдение,CNB-D1760P,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,CNB-D1760P,CNB,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","CNB CNB-D1760P - видеокамера купольная цветного изображения, автоматическая регулировка усиления (AGC), автоматический баланс белого (AWB), компенсация задней засветки (BLC), 3 степени свободы видеомодуля.","CNB CNB-D1760P - видеокамера купольная цветного изображения, автоматическая регулировка усиления (AGC), автоматический баланс белого (AWB), компенсация задней засветки (BLC), 3 степени свободы видеомодуля.",0,catalog/img/8535.jpg
